"","Condition","Epoch","Hemisphere","subID","Skill","X","Handedness","Footedness","Age","Gender","Soccer_Time","Age_Last_Comp","Highest_Level","Currently_Play","Direction","Height","Total","Direction_Perc","Height_Perc","Total_Perc","Misc","Hz","CP_Avg_Hem","CP_Avg_Single","CP_Avg_Single_Med","P_Avg_Hem","P_Avg_Single","P_Avg_Single_Med"
"340","O","E1","Left","P20","S",60964,"R","R",33,"M",28,NA,"College",1.5,51,41,23,0.57,0.46,0.26,NA,30,-0.331221733943979,-0.253507849788179,-0.408935618099779,-0.352476513276349,-0.122942906235001,-0.582010120317697
"341","O","E1","Left","P21","LS",63527,"R","R",29,"M",1.5,11,NA,0,52,43,30,0.58,0.48,0.33,NA,30,-0.157404910990968,-0.244271698577267,-0.0705381234046694,-0.0932543139275212,-0.0958342655918061,-0.0906743622632365
"342","O","E1","Left","P22","LS",66728,"R","R",24,"M",0,NA,NA,0,50,42,24,0.56,0.47,0.27,NA,30,-0.319404867669486,-0.302274790317233,-0.33653494502174,-0.222391429422414,-0.180575458260403,-0.264207400584425
"343","O","E1","Left","P23","LS",70450,"L","R",33,"M",3,9,NA,0,56,37,24,0.622222222,0.411111111,0.266666667,NA,30,-0.428618521464162,-0.433666229213921,-0.423570813714404,-0.177551833199166,0.0674322789792522,-0.422535945377584
"344","O","E1","Left","P24","S",73550,"R","R",35,"M",30,NA,"Semi-Pro",3,28,18,13,0.651162791,0.418604651,0.302325581,NA,30,-0.6738750211285,-0.914022736610328,-0.433727305646671,-0.726917843362262,-0.802100952425723,-0.6517347342988
"345","O","E1","Left","P25","LS",76681,"R","R",23,"F",2,NA,NA,0,45,48,22,0.5,0.533333333,0.244444444,NA,30,-0.225056025933925,-0.230806737535118,-0.219305314332731,-0.38052576878648,-0.518761616482379,-0.242289921090582
"346","O","E1","Left","P26","LS",78944,"R","R",34,"F",0,NA,NA,0,51,38,18,0.566666667,0.422222222,0.2,NA,30,-0.254088723284143,-0.165829965173646,-0.342347481394641,-0.333238812804848,-0.275954370504851,-0.390523255104846
"347","O","E1","Left","P27","LS",81977,"R","R",42,"M",0,NA,NA,0,39,39,22,0.433333333,0.433333333,0.244444444,NA,30,-0.0330750202081766,0.19627367863904,-0.262423719055393,-0.0573306157626023,-0.00489319266869531,-0.109768038856509
"348","O","E1","Left","P28","LS",85785,"R","R",26,"F",0,NA,NA,0,41,38,21,0.465909091,0.431818182,0.238636364,NA,30,-0.258176203709266,-0.295763455673588,-0.220588951744943,-0.243394993980568,-0.439553823305139,-0.0472361646559976
"349","O","E1","Left","P29","S",88884,"L","L",25,"F",16,18,"College",0,49,42,23,0.544444444,0.466666667,0.255555556,NA,30,-0.195352267005552,-0.171099430411775,-0.219605103599329,-0.199538986925833,-0.209877937282657,-0.18920003656901
"350","O","E1","Left","P30","S",92001,"R","R",31,"M",27,NA,"Premier League",1,54,42,26,0.6,0.466666667,0.288888889,NA,30,-0.241570720917775,-0.396255451174031,-0.0868859906615191,-0.47123742219818,-0.416300266772203,-0.526174577624157
"351","O","E1","Left","P31","S",95115,"R","R",29,"M",25,NA,"Premier League",4,50,52,32,0.555555556,0.577777778,0.355555556,NA,30,-0.296084825094398,-0.166176296130696,-0.425993354058099,-0.227590442088389,0.0253387905862916,-0.48051967476307
"352","O","E1","Left","P32","LS",97395,"R","R",25,"M",3,12,NA,0,56,42,26,0.622222222,0.466666667,0.288888889,NA,30,0.154596097673487,0.242117166973707,0.0670750283732672,0.24065288507599,0.24285815405771,0.23844761609427
"353","O","E1","Left","P33","LS",100387,"R","R",21,"F",0,NA,NA,0,40,38,21,0.444444444,0.422222222,0.233333333,NA,30,0.162859752848265,0.360248574525852,-0.0345290688293226,0.294249613651256,0.325094915010217,0.263404312292294
"354","O","E1","Left","P34","LS",103502,"R","R",32,"M",1,NA,NA,0.09,47,41,21,0.522222222,0.455555556,0.233333333,NA,30,-0.128635249240116,-0.00607037201320948,-0.251200126467024,0.012752923059267,0.0904367130304817,-0.0649308669119477
"355","O","E1","Left","P35","S",107335,"R","L",20,"M",16,18,NA,1,47,48,23,0.522222222,0.533333333,0.255555556,NA,30,-0.210079950765552,-0.155675559245054,-0.264484342286049,-0.18814414049662,-0.0964811379733715,-0.279807143019869
"356","O","E1","Left","P36","LS",110100,"R","L",26,"F",0,NA,NA,0,58,45,32,0.644444444,0.5,0.355555556,NA,30,-0.130538887207866,-0.164250651254105,-0.0968271231616258,-0.535261014410234,-0.671577591990726,-0.398944436829743
"357","O","E1","Left","P37","S",112851,"R","L",25,"M",20,24,"College Club",1,56,45,27,0.622222222,0.5,0.3,NA,30,0.139579104175026,0.220822735169831,0.0583354731802203,0.0426765402201774,0.140195487642166,-0.0548424072018106
"358","O","E1","Left","P38","S",116452,"R","L",27,"F",22,NA,"Collegiate",4,50,49,28,0.555555556,0.544444444,0.311111111,NA,30,1.15327696784055,0.966164783792794,1.3403891518883,1.11425631485945,1.09561072497837,1.13290190474054
"359","O","E1","Left","P39","S",118837,"R","R",26,"M",22,NA,"Professional Germany",4,55,50,32,0.611111111,0.555555556,0.355555556,NA,30,1.06409641616281,1.09302020198802,1.03517263033759,1.07460486450519,0.923628327058526,1.22558140195185
"360","O","E1","Left","P40","S",121952,"R","R",27,"M",23,NA,"Club College",1.5,47,37,17,0.522222222,0.411111111,0.188888889,NA,30,1.20279534766607,1.21744767796312,1.18814301736901,1.25629486057432,1.32971370491499,1.18287601623365
"361","O","E1","Right","P01","LS",2083,"R","R",34,"M",0,NA,NA,0,47,45,20,0.52,0.5,0.22,NA,30,-0.358028130653789,-0.630064574539995,-0.0859916867675826,-0.308998952190727,-0.629151681022135,0.0111537766406822
"362","O","E1","Right","P02","LS",5184,"R","R",26,"M",3,13,NA,0,48,42,21,0.53,0.47,0.23,NA,30,-1.2663547954886,-1.36130360235565,-1.17140598862156,-1.07215693800317,-0.982925475218995,-1.16138840078734
"363","O","E1","Right","P03","LS",8288,"R","R",24,"M",1,NA,NA,0,57,46,31,0.63,0.51,0.34,NA,30,-0.13849509597104,-0.142930601215248,-0.134059590726833,-0.339948371348599,-0.450683260811563,-0.229213481885635
"364","O","E1","Right","P04","S",11807,"R","R",33,"M",29,NA,"College",3.5,50,37,24,0.56,0.41,0.27,NA,30,-0.0848719326162163,0.0368506285454145,-0.206594493777847,-0.121119397361486,-0.0342197980738144,-0.208018996649158
"365","O","E1","Right","P05","S",15166,"R","R",52,"M",48,NA,"Semi-Pro",3,49,47,31,0.54,0.52,0.34,NA,30,0.15865761535597,0.284402351988262,0.0329128787236791,0.159044797365605,0.0680532980052254,0.250036296725984
"366","O","E1","Right","P06","S",17795,"R","R",50,"M",42,NA,"Unknown",1,51,43,23,0.57,0.48,0.26,NA,30,-0.266144767427838,-0.281607947475791,-0.250681587379885,-0.129446400367977,0.100245094840286,-0.359137895576239
"367","O","E1","Right","P07","LS",20561,"R","R",27,"M",0,NA,NA,0.04,54,45,28,0.6,0.5,0.31,NA,30,0.0130756478473948,0.00727198500971805,0.0188793106850716,0.123859275611793,0.32104083649986,-0.0733222852762752
"368","O","E1","Right","P08","LS",23921,"R","R",26,"F",0,NA,NA,0,43,45,24,0.48,0.5,0.27,NA,30,-0.461510888067501,-0.420019541225174,-0.503002234909828,-0.580185514716389,-0.529200758872089,-0.631170270560688
"369","O","E1","Right","P09","S",27141,"R","R",38,"M",30,NA,"College",2,63,44,31,0.7,0.49,0.34,NA,30,-0.439826715078985,-0.424718598277912,-0.454934831880059,-0.231388520790621,-0.0432382084337544,-0.419538833147489
"370","O","E1","Right","P10","S",30500,"R","R",27,"F",21,22,"College",0,49,36,20,0.54,0.4,0.22,NA,30,-0.10198681005306,-0.0873239960462333,-0.116649624059887,-0.160737578171666,-0.233616020388537,-0.0878591359547957
"371","O","E1","Right","P11","S",33129,"R","R",28,"M",23,NA,"Club College",1.5,49,49,30,0.54,0.54,0.33,NA,30,-0.416159398143388,-0.380996354566219,-0.451322441720557,-0.276740234547395,-0.204080283511336,-0.349400185583454
"372","O","E1","Right","P12","LS",35896,"R","R",26,"M",1,6,NA,0,53,41,23,0.59,0.46,0.26,NA,30,-0.365125012718345,-0.373321891508619,-0.35692813392807,-0.389179515585918,-0.324944464371454,-0.453414566800383
"373","O","E1","Right","P13","S",39481,"R","L",22,"F",16,NA,"College",3,46,43,22,0.51,0.48,0.24,NA,30,-0.282337229288039,-0.291948711459515,-0.272725747116563,-0.266998624502374,-0.561403305848054,0.0274060568433057
"374","O","E1","Right","P14","S",42476,"R","R",27,"F",10,26,"College",0,54,45,32,0.6,0.5,0.36,NA,30,-0.0749311846264897,-0.154913762499804,0.00505139324682451,-0.0954595154330623,-0.176661002018746,-0.0142580288473791
"375","O","E1","Right","P15","S",45834,"L","R",27,"F",21,NA,"High School",3,56,37,25,0.62,0.41,0.28,NA,30,-0.365083740169399,-0.332591621657187,-0.397575858681611,-0.356202712166711,-0.387149195265009,-0.325256229068413
"376","O","E1","Right","P16","S",48464,"R","R",18,"F",10,17,"High School",0,50,37,18,0.56,0.41,0.2,NA,30,-0.489782172366973,-0.674715621761705,-0.304848722972241,-0.643636001292088,-0.773885653678883,-0.513386348905293
"377","O","E1","Right","P17","S",51457,"R","R",26,"M",10,NA,"College",1,55,42,22,0.61,0.47,0.24,NA,30,-0.22701112480427,0.00682088102703983,-0.460843130635579,-0.0581937490838729,0.000460137576016749,-0.116847635743763
"378","O","E1","Right","P18","LS",54589,"R","R",26,"F",3,11,NA,0,45,43,22,0.5,0.48,0.24,NA,30,-0.294001584716138,-0.404253245375444,-0.183749924056832,-0.423990775596022,-0.539662715247915,-0.308318835944129
"379","O","E1","Right","P19","LS",57582,"R","R",31,"M",2,10,NA,0,50,44,25,0.56,0.49,0.28,NA,30,-0.0344844723630499,-0.038547999902558,-0.0304209448235417,0.00445438097880947,-0.00652006421309924,0.0154288261707182
"380","O","E1","Right","P20","S",61170,"R","R",33,"M",28,NA,"College",1.5,51,41,23,0.57,0.46,0.26,NA,30,-0.411478353636805,-0.441437953875117,-0.381518753398492,-0.297007052397548,-0.281336842049044,-0.312677262746053
"381","O","E1","Right","P21","LS",63572,"R","R",29,"M",1.5,11,NA,0,52,43,30,0.58,0.48,0.33,NA,30,-0.113420519951505,-0.220998692879444,-0.00584234702356531,-0.18213326673261,-0.302987677084205,-0.0612788563810149
"382","O","E1","Right","P22","LS",67295,"R","R",24,"M",0,NA,NA,0,50,42,24,0.56,0.47,0.27,NA,30,-0.355103474915109,-0.468582972918493,-0.241623976911726,-0.466297489851867,-0.659973347996189,-0.272621631707545
"383","O","E1","Right","P23","LS",69924,"L","R",33,"M",3,9,NA,0,56,37,24,0.622222222,0.411111111,0.266666667,NA,30,-0.608688924126081,-0.700060241249942,-0.517317607002219,-0.139197344132847,0.0189041485403719,-0.297298836806066
"384","O","E1","Right","P24","S",73144,"R","R",35,"M",30,NA,"Semi-Pro",3,28,18,13,0.651162791,0.418604651,0.302325581,NA,30,-0.647645119665514,-0.709201946914039,-0.58608829241699,-0.59918596315709,-0.603427561803508,-0.594944364510673
"385","O","E1","Right","P25","LS",76276,"R","R",23,"F",2,NA,NA,0,45,48,22,0.5,0.533333333,0.244444444,NA,30,-0.141942263788603,-0.196747804476012,-0.0871367231011947,-0.378658760337251,-0.416160898943725,-0.341156621730778
"386","O","E1","Right","P26","LS",78905,"R","R",34,"F",0,NA,NA,0,51,38,18,0.566666667,0.422222222,0.2,NA,30,-0.240367492731946,-0.152538802112003,-0.32819618335189,-0.177731681896797,-0.168262309352605,-0.187201054440989
"387","O","E1","Right","P27","LS",82629,"R","R",42,"M",0,NA,NA,0,39,39,22,0.433333333,0.433333333,0.244444444,NA,30,0.0303669839540822,0.334743734584183,-0.274009766676019,-0.1939264971862,-0.170426990460044,-0.217426003912357
"388","O","E1","Right","P28","LS",85258,"R","R",26,"F",0,NA,NA,0,41,38,21,0.465909091,0.431818182,0.238636364,NA,30,-0.149226109510081,-0.239157521106245,-0.0592946979139173,-0.275477326570677,-0.437954793801282,-0.112999859340072
"389","O","E1","Right","P29","S",88479,"L","L",25,"F",16,18,"College",0,49,42,23,0.544444444,0.466666667,0.255555556,NA,30,-0.132292057023492,-0.0796282654841593,-0.184955848562825,-0.318779823556669,-0.35574640638126,-0.281813240732079
"390","O","E1","Right","P30","S",91837,"R","R",31,"M",27,NA,"Premier League",1,54,42,26,0.6,0.466666667,0.288888889,NA,30,-0.297735757464584,-0.298290460884488,-0.29718105404468,-0.199987979533577,-0.22666642544149,-0.173309533625664
"391","O","E1","Right","P31","S",94467,"R","R",29,"M",25,NA,"Premier League",4,50,52,32,0.555555556,0.577777778,0.355555556,NA,30,-0.240272314381358,-0.197598337497173,-0.282946291265542,-0.254517426779177,-0.177939750184737,-0.331095103373616
"392","O","E1","Right","P32","LS",97962,"R","R",25,"M",3,12,NA,0,56,42,26,0.622222222,0.466666667,0.288888889,NA,30,0.0525830972576194,0.112796232473202,-0.00763003795796302,0.161799067807317,0.249857525936264,0.0737406096783692
"393","O","E1","Right","P33","LS",100593,"R","R",21,"F",0,NA,NA,0,40,38,21,0.444444444,0.422222222,0.233333333,NA,30,-0.25549133080441,-0.46157556904765,-0.0494070925611703,-0.279798357981265,-0.281537695093353,-0.278059020869177
"394","O","E1","Right","P34","LS",103586,"R","R",32,"M",1,NA,NA,0.09,47,41,21,0.522222222,0.455555556,0.233333333,NA,30,-0.165091212692069,-0.0542498423895143,-0.275932582994624,-0.396666377284219,-0.509752486856674,-0.283580267711764
"395","O","E1","Right","P35","S",107172,"R","L",20,"M",16,18,NA,1,47,48,23,0.522222222,0.533333333,0.255555556,NA,30,-0.131646901210143,-0.0882491689051289,-0.175044633515158,-0.23114512745891,-0.120482505287842,-0.341807749629978
"396","O","E1","Right","P36","LS",109938,"R","L",26,"F",0,NA,NA,0,58,45,32,0.644444444,0.5,0.355555556,NA,30,-0.132586058854952,-0.11132791495178,-0.153844202758124,-0.400957491886464,-0.467820106931921,-0.334094876841006
"397","O","E1","Right","P37","S",113297,"R","L",25,"M",20,24,"College Club",1,56,45,27,0.622222222,0.5,0.3,NA,30,-0.0138784842040866,-0.156441575403292,0.128684606995119,-0.0666048947622244,-0.1379923402776,0.004782550753151
"398","O","E1","Right","P38","S",115926,"R","L",27,"F",22,NA,"Collegiate",4,50,49,28,0.555555556,0.544444444,0.311111111,NA,30,1.18796513286515,1.07478511003037,1.30114515569994,0.843387232082051,0.92371192714024,0.763062537023862
"399","O","E1","Right","P39","S",118919,"R","R",26,"M",22,NA,"Professional Germany",4,55,50,32,0.611111111,0.555555556,0.355555556,NA,30,0.796722788110692,0.665785761851281,0.927659814370104,1.00300583532755,1.00710610739324,0.998905563261856
"400","O","E1","Right","P40","S",122280,"R","R",27,"M",23,NA,"Club College",1.5,47,37,17,0.522222222,0.411111111,0.188888889,NA,30,1.05944767903298,0.871449396893887,1.24744596117206,1.15721703972202,1.15287779150263,1.16155628794141
"401","O","E2","Left","P01","LS",2052,"R","R",34,"M",0,NA,NA,0,47,45,20,0.52,0.5,0.22,NA,30,-0.0169607471807932,0.0352029040442152,-0.0691243984058016,-0.132857251992684,-0.170925774485832,-0.0947887294995357
"402","O","E2","Left","P02","LS",5143,"R","R",26,"M",3,13,NA,0,48,42,21,0.53,0.47,0.23,NA,30,-0.560465145468508,-0.539489291097182,-0.581440999839835,-0.452684063507845,-0.319535922170404,-0.585832204845286
"403","O","E2","Left","P03","LS",8201,"R","R",24,"M",1,NA,NA,0,57,46,31,0.63,0.51,0.34,NA,30,-0.577889465618693,-0.635102472860509,-0.520676458376876,-0.800770284237723,-1.0947327253417,-0.506807843133743
"404","O","E2","Left","P04","S",11279,"R","R",33,"M",29,NA,"College",3.5,50,37,24,0.56,0.41,0.27,NA,30,-0.471819170030492,-0.437851441967237,-0.505786898093746,-0.550431177400531,-0.682356706070776,-0.418505648730285
"405","O","E2","Left","P05","S",14338,"R","R",52,"M",48,NA,"Semi-Pro",3,49,47,31,0.54,0.52,0.34,NA,30,-0.10790192075464,0.0718913516643451,-0.287695193173624,-0.00835470791644524,0.0769809640097138,-0.0936903798426042
"406","O","E2","Left","P06","S",17631,"R","R",50,"M",42,NA,"Unknown",1,51,43,23,0.57,0.48,0.26,NA,30,-0.292002674712748,-0.222181290634084,-0.361824058791412,-0.358179553631687,-0.453632762903432,-0.262726344359942
"407","O","E2","Left","P07","LS",21451,"R","R",27,"M",0,NA,NA,0.04,54,45,28,0.6,0.5,0.31,NA,30,-0.221181552349159,-0.240009400862818,-0.202353703835499,-0.22728653537693,-0.190591408466654,-0.263981662287206
"408","O","E2","Left","P08","LS",24120,"R","R",26,"F",0,NA,NA,0,43,45,24,0.48,0.5,0.27,NA,30,-0.580420639866379,-0.524057289949622,-0.636783989783136,-0.522960320639284,-0.526924595089098,-0.51899604618947
"409","O","E2","Left","P09","S",26626,"R","R",38,"M",30,NA,"College",2,63,44,31,0.7,0.49,0.34,NA,30,-0.545007052029113,-0.556301429756707,-0.533712674301519,-0.539558030673339,-0.476527716718371,-0.602588344628306
"410","O","E2","Left","P10","S",29970,"R","R",27,"F",21,22,"College",0,49,36,20,0.54,0.4,0.22,NA,30,-0.465740827533938,-0.457310049025722,-0.474171606042155,-0.361315231937701,-0.325730547818284,-0.396899916057117
"411","O","E2","Left","P11","S",32965,"R","R",28,"M",23,NA,"Club College",1.5,49,49,30,0.54,0.54,0.33,NA,30,-0.619748421868944,-0.550205481378998,-0.68929136235889,-0.625519617212261,-0.757150694363477,-0.493888540061046
"412","O","E2","Left","P12","LS",36825,"R","R",26,"M",1,6,NA,0,53,41,23,0.59,0.46,0.26,NA,30,-0.713016495206978,-0.695189629082528,-0.730843361331429,-0.63434757940846,-0.567323827094403,-0.701371331722516
"413","O","E2","Left","P13","S",38952,"R","L",22,"F",16,NA,"College",3,46,43,22,0.51,0.48,0.24,NA,30,-0.313709747575616,-0.402544682909421,-0.224874812241811,-0.552574152616811,-0.684828114227348,-0.420320191006273
"414","O","E2","Left","P14","S",41986,"R","R",27,"F",10,26,"College",0,54,45,32,0.6,0.5,0.36,NA,30,-0.25405097079156,-0.389717684945648,-0.118384256637471,-0.322949067626623,-0.430640109170057,-0.215258026083189
"415","O","E2","Left","P15","S",45305,"L","R",27,"F",21,NA,"High School",3,56,37,25,0.62,0.41,0.28,NA,30,-0.842771307952186,-0.788278331626003,-0.897264284278368,-1.12669698405749,-1.07997758497125,-1.17341638314373
"416","O","E2","Left","P16","S",48299,"R","R",18,"F",10,17,"High School",0,50,37,18,0.56,0.41,0.2,NA,30,-0.685149897292717,-0.629692763077486,-0.740607031507947,-0.592207727881501,-0.693268645753671,-0.49114681000933
"417","O","E2","Left","P17","S",51293,"R","R",26,"M",10,NA,"College",1,55,42,22,0.61,0.47,0.24,NA,30,-0.481433689763848,-0.449122778553861,-0.513744600973835,-0.458407721341085,-0.453615221512111,-0.463200221170058
"418","O","E2","Left","P18","LS",54789,"R","R",26,"F",3,11,NA,0,45,43,22,0.5,0.48,0.24,NA,30,-0.644541766395977,-0.569910263862893,-0.719173268929061,-0.961811889746571,-0.707480268065831,-1.21614351142731
"419","O","E2","Left","P19","LS",58148,"R","R",31,"M",2,10,NA,0,50,44,25,0.56,0.49,0.28,NA,30,-0.0838844933850179,-0.0619612514119832,-0.105807735358053,-0.0896517221395677,-0.100554736698833,-0.0787487075803027
"420","O","E2","Left","P20","S",60638,"R","R",33,"M",28,NA,"College",1.5,51,41,23,0.57,0.46,0.26,NA,30,-0.537371405206903,-0.481267784340337,-0.593475026073469,-0.553850360290612,-0.316367402167498,-0.791333318413726
"421","O","E2","Left","P21","LS",64462,"R","R",29,"M",1.5,11,NA,0,52,43,30,0.58,0.48,0.33,NA,30,-0.352608691392393,-0.426906099268191,-0.278311283516596,-0.316256661156229,-0.287798058028676,-0.344715264283782
"422","O","E2","Left","P22","LS",67495,"R","R",24,"M",0,NA,NA,0,50,42,24,0.56,0.47,0.27,NA,30,-0.524315668212645,-0.475412711704412,-0.573218624720877,-0.454290843837434,-0.425702840500334,-0.482878847174534
"423","O","E2","Left","P23","LS",70124,"L","R",33,"M",3,9,NA,0,56,37,24,0.622222222,0.411111111,0.266666667,NA,30,-0.570090432630335,-0.553794629071892,-0.586386236188778,-0.288807879075981,-0.0271978064503408,-0.550417951701621
"424","O","E2","Left","P24","S",72980,"R","R",35,"M",30,NA,"Semi-Pro",3,28,18,13,0.651162791,0.418604651,0.302325581,NA,30,-0.819714162258275,-1.03324768295156,-0.606180641564991,-0.877840803492756,-0.940228074437554,-0.815453532547959
"425","O","E2","Left","P25","LS",76476,"R","R",23,"F",2,NA,NA,0,45,48,22,0.5,0.533333333,0.244444444,NA,30,-0.462798331360174,-0.461524171605336,-0.464072491115011,-0.601631347317092,-0.740552361627897,-0.462710333006286
"426","O","E2","Left","P26","LS",79835,"R","R",34,"F",0,NA,NA,0,51,38,18,0.566666667,0.422222222,0.2,NA,30,-0.474020570574721,-0.402760604493263,-0.545280536656179,-0.529930347091877,-0.462117476132462,-0.597743218051291
"427","O","E2","Left","P27","LS",82828,"R","R",42,"M",0,NA,NA,0,39,39,22,0.433333333,0.433333333,0.244444444,NA,30,-0.221743003595003,0.0577907949067248,-0.501276802096732,-0.256262499874611,-0.178687014224648,-0.333837985524573
"428","O","E2","Left","P28","LS",85459,"R","R",26,"F",0,NA,NA,0,41,38,21,0.465909091,0.431818182,0.238636364,NA,30,-0.44053784812455,-0.465081417035192,-0.415994279213909,-0.416939546285091,-0.583866511571646,-0.250012580998535
"429","O","E2","Left","P29","S",88314,"L","L",25,"F",16,18,"College",0,49,42,23,0.544444444,0.466666667,0.255555556,NA,30,-0.463558169541961,-0.4409128944189,-0.486203444665022,-0.488535841718854,-0.49149738533769,-0.485574298100018
"430","O","E2","Left","P30","S",91308,"R","R",31,"M",27,NA,"Premier League",1,54,42,26,0.6,0.466666667,0.288888889,NA,30,-0.411849697442449,-0.550595555857499,-0.2731038390274,-0.660559861038993,-0.611499604318456,-0.709620117759531
"431","O","E2","Left","P31","S",94302,"R","R",29,"M",25,NA,"Premier League",4,50,52,32,0.555555556,0.577777778,0.355555556,NA,30,-0.439540363816441,-0.301485722986531,-0.577595004646352,-0.395762948143099,-0.127738870993655,-0.663787025292542
"432","O","E2","Left","P32","LS",98163,"R","R",25,"M",3,12,NA,0,56,42,26,0.622222222,0.466666667,0.288888889,NA,30,-0.0305875810210923,0.0566592600847457,-0.11783442212693,0.0661975411618273,0.0877288337447429,0.0446662485789117
"433","O","E2","Left","P33","LS",100792,"R","R",21,"F",0,NA,NA,0,40,38,21,0.444444444,0.422222222,0.233333333,NA,30,0.0445234356449528,0.224599891483104,-0.135553020193198,0.147981817359466,0.197167337038758,0.0987962976801744
"434","O","E2","Left","P34","LS",104395,"R","R",32,"M",1,NA,NA,0.09,47,41,21,0.522222222,0.455555556,0.233333333,NA,30,-0.0346604829702197,0.0823482325512269,-0.151669198491666,0.0981622480997881,0.139831723712061,0.0564927724875152
"435","O","E2","Left","P35","S",106642,"R","L",20,"M",16,18,NA,1,47,48,23,0.522222222,0.533333333,0.255555556,NA,30,-0.423294322871232,-0.371822335085248,-0.474766310657217,-0.459677698077335,-0.397481780222095,-0.521873615932575
"436","O","E2","Left","P36","LS",110504,"R","L",26,"F",0,NA,NA,0,58,45,32,0.644444444,0.5,0.355555556,NA,30,-0.296961282630084,-0.346490561468006,-0.247432003792162,-0.727463231600898,-0.876767493423974,-0.578158969777822
"437","O","E2","Left","P37","S",113497,"R","L",25,"M",20,24,"College Club",1,56,45,27,0.622222222,0.5,0.3,NA,30,-0.0589757332561506,0.0409105474964,-0.158862014008702,-0.168719096532771,-0.0589843892038642,-0.278453803861677
"438","O","E2","Left","P38","S",116695,"R","L",27,"F",22,NA,"Collegiate",4,50,49,28,0.555555556,0.544444444,0.311111111,NA,30,0.946034871554357,0.786241199720755,1.10582854338796,0.93848735150208,0.911022818487073,0.965951884517087
"439","O","E2","Left","P39","S",119728,"R","R",26,"M",22,NA,"Professional Germany",4,55,50,32,0.611111111,0.555555556,0.355555556,NA,30,0.880152216315605,0.933061310031329,0.82724312259988,0.871287580459036,0.69458962128186,1.04798553963621
"440","O","E2","Left","P40","S",122478,"R","R",27,"M",23,NA,"Club College",1.5,47,37,17,0.522222222,0.411111111,0.188888889,NA,30,0.974935421065877,1.01712578934125,0.932745052790509,0.944135559522696,1.01777489661361,0.870496222431784
"441","O","E2","Right","P01","LS",2327,"R","R",34,"M",0,NA,NA,0,47,45,20,0.52,0.5,0.22,NA,30,-0.316353497952363,-0.5311365101969,-0.101570485707826,-0.24864363888684,-0.564229474637795,0.0669421968641145
"442","O","E2","Right","P02","LS",5320,"R","R",26,"M",3,13,NA,0,48,42,21,0.53,0.47,0.23,NA,30,-0.527074952198531,-0.57450791810193,-0.479641986295132,-0.432294825264704,-0.339649846001063,-0.524939804528346
"443","O","E2","Right","P03","LS",8558,"R","R",24,"M",1,NA,NA,0,57,46,31,0.63,0.51,0.34,NA,30,-0.351329102708099,-0.322358639669936,-0.380299565746263,-0.599729216277556,-0.691681591629547,-0.507776840925565
"444","O","E2","Right","P04","S",11481,"R","R",33,"M",29,NA,"College",3.5,50,37,24,0.56,0.41,0.27,NA,30,-0.334554006864455,-0.18009902868305,-0.48900898504586,-0.40395242239386,-0.294297161700045,-0.513607683087675
"445","O","E2","Right","P05","S",14475,"R","R",52,"M",48,NA,"Semi-Pro",3,49,47,31,0.54,0.52,0.34,NA,30,-0.0651377433239667,0.0794999623113521,-0.209775448959285,-0.0297647861257374,-0.0966134698583875,0.0370838976069126
"446","O","E2","Right","P06","S",17469,"R","R",50,"M",42,NA,"Unknown",1,51,43,23,0.57,0.48,0.26,NA,30,-0.403272909262624,-0.403593059787728,-0.40295275873752,-0.279137217459295,-0.0670555182245727,-0.491218916694018
"447","O","E2","Right","P07","LS",20967,"R","R",27,"M",0,NA,NA,0.04,54,45,28,0.6,0.5,0.31,NA,30,-0.166906776646437,-0.153535320983702,-0.180278232309171,0.0123432475898862,0.272228102596482,-0.24754160741671
"448","O","E2","Right","P08","LS",24325,"R","R",26,"F",0,NA,NA,0,43,45,24,0.48,0.5,0.27,NA,30,-0.678109790684964,-0.62616302921973,-0.730056552150198,-0.812863964239673,-0.748186998664315,-0.87754092981503
"449","O","E2","Right","P09","S",26816,"R","R",38,"M",30,NA,"College",2,63,44,31,0.7,0.49,0.34,NA,30,-0.632563461477243,-0.613737606524709,-0.651389316429777,-0.438688269896432,-0.240606381226579,-0.636770158566286
"450","O","E2","Right","P10","S",29809,"R","R",27,"F",21,22,"College",0,49,36,20,0.54,0.4,0.22,NA,30,-0.326448006332028,-0.260530764071864,-0.392365248592192,-0.394931680903796,-0.436259229591945,-0.353604132215648
"451","O","E2","Right","P11","S",32804,"R","R",28,"M",23,NA,"Club College",1.5,49,49,30,0.54,0.54,0.33,NA,30,-0.654860030739204,-0.600244874735933,-0.709475186742474,-0.704215429109454,-0.549113716108678,-0.85931714211023
"452","O","E2","Right","P12","LS",36300,"R","R",26,"M",1,6,NA,0,53,41,23,0.59,0.46,0.26,NA,30,-0.593371564884638,-0.564211117234727,-0.622532012534549,-0.635502454709465,-0.542544811591504,-0.728460097827424
"453","O","E2","Right","P13","S",39157,"R","L",22,"F",16,NA,"College",3,46,43,22,0.51,0.48,0.24,NA,30,-0.481818376327551,-0.479322908343463,-0.484313844311639,-0.441556429063527,-0.710974470286286,-0.172138387840768
"454","O","E2","Right","P14","S",42150,"R","R",27,"F",10,26,"College",0,54,45,32,0.6,0.5,0.36,NA,30,-0.317868295414872,-0.395905740423136,-0.239830850406609,-0.319081436043332,-0.372472503046042,-0.265690369040623
