"","Condition","Epoch","Hemisphere","subID","Skill","X","Handedness","Footedness","Age","Gender","Soccer_Time","Age_Last_Comp","Highest_Level","Currently_Play","Direction","Height","Total","Direction_Perc","Height_Perc","Total_Perc","Misc","Hz","CP_Avg_Hem","CP_Avg_Single","CP_Avg_Single_Med","P_Avg_Hem","P_Avg_Single","P_Avg_Single_Med"
"452","O","E2","Right","P12","LS",36631,"R","R",26,"M",1,6,NA,0,53,41,23,0.59,0.46,0.26,NA,13,-0.767113507183076,-0.841498897803484,-0.692728116562667,-1.07879942970756,-1.08380527090656,-1.07379358850856
"453","O","E2","Right","P13","S",39123,"R","L",22,"F",16,NA,"College",3,46,43,22,0.51,0.48,0.24,NA,13,-0.683803699512015,-0.819159233999154,-0.548448165024876,-0.721148206601068,-0.905693395621761,-0.536603017580375
"454","O","E2","Right","P14","S",42116,"R","R",27,"F",10,26,"College",0,54,45,32,0.6,0.5,0.36,NA,13,-0.166741201067188,-0.237293530098782,-0.0961888720355942,-0.223739878651033,-0.205501862317939,-0.241977894984127
"455","O","E2","Right","P15","S",45109,"L","R",27,"F",21,NA,"High School",3,56,37,25,0.62,0.41,0.28,NA,13,-0.943755083158646,-0.807040464408168,-1.08046970190912,-0.954784819072872,-0.997633687984446,-0.911935950161298
"456","O","E2","Right","P16","S",48225,"R","R",18,"F",10,17,"High School",0,50,37,18,0.56,0.41,0.2,NA,13,-0.677973693174625,-0.695468718358017,-0.660478667991232,-0.635642801112558,-0.661079317028247,-0.610206285196868
"457","O","E2","Right","P17","S",51461,"R","R",26,"M",10,NA,"College",1,55,42,22,0.61,0.47,0.24,NA,13,-0.543475458239351,-0.41494136893962,-0.672009547539081,-0.342142419496679,-0.305313360747878,-0.37897147824548
"458","O","E2","Right","P18","LS",55203,"R","R",26,"F",3,11,NA,0,45,43,22,0.5,0.48,0.24,NA,13,-0.637304248583242,-0.733948552439726,-0.540659944726758,-0.533364471223081,-0.620501764184524,-0.446227178261638
"459","O","E2","Right","P19","LS",57952,"R","R",31,"M",2,10,NA,0,50,44,25,0.56,0.49,0.28,NA,13,-0.281649648987767,-0.297511779996306,-0.265787517979228,-0.478094426304874,-0.413750094483199,-0.542438758126549
"460","O","E2","Right","P20","S",60445,"R","R",33,"M",28,NA,"College",1.5,51,41,23,0.57,0.46,0.26,NA,13,-0.594424852658971,-0.626056433369481,-0.562793271948462,-0.631102652022674,-0.61337735806602,-0.648827945979328
"461","O","E2","Right","P21","LS",63942,"R","R",29,"M",1.5,11,NA,0,52,43,30,0.58,0.48,0.33,NA,13,-0.138097252063878,-0.114801447265152,-0.161393056862604,-0.338984698749347,-0.227717373293627,-0.450252024205067
"462","O","E2","Right","P22","LS",67544,"R","R",24,"M",0,NA,NA,0,50,42,24,0.56,0.47,0.27,NA,13,-0.534615881760317,-0.621550818106862,-0.447680945413772,-0.797405017221224,-0.84843629960832,-0.746373734834129
"463","O","E2","Right","P23","LS",70294,"L","R",33,"M",3,9,NA,0,56,37,24,0.622222222,0.411111111,0.266666667,NA,13,-0.926570027626872,-1.04923886395653,-0.803901191297218,-0.502139892561801,-0.341848267603429,-0.662431517520174
"464","O","E2","Right","P24","S",72785,"R","R",35,"M",30,NA,"Semi-Pro",3,28,18,13,0.651162791,0.418604651,0.302325581,NA,13,-0.774293648575823,-0.863424502947321,-0.685162794204326,-0.658657592690145,-0.717237485491195,-0.600077699889095
"465","O","E2","Right","P25","LS",76646,"R","R",23,"F",2,NA,NA,0,45,48,22,0.5,0.533333333,0.244444444,NA,13,-0.371360386504543,-0.34929600061946,-0.393424772389625,-0.601221110032801,-0.680283421865271,-0.522158798200332
"466","O","E2","Right","P26","LS",79642,"R","R",34,"F",0,NA,NA,0,51,38,18,0.566666667,0.422222222,0.2,NA,13,-0.530910737534982,-0.461304812599922,-0.600516662470043,-0.532120963648122,-0.441845496624675,-0.622396430671569
"467","O","E2","Right","P27","LS",82878,"R","R",42,"M",0,NA,NA,0,39,39,22,0.433333333,0.433333333,0.244444444,NA,13,-0.597046337070564,-0.432590524493248,-0.761502149647881,-0.813850569061098,-0.74545163982025,-0.882249498301947
"468","O","E2","Right","P28","LS",85981,"R","R",26,"F",0,NA,NA,0,41,38,21,0.465909091,0.431818182,0.238636364,NA,13,-0.216088159700025,-0.234404711703103,-0.197771607696947,-0.284421325354547,-0.325814595410622,-0.243028055298472
"469","O","E2","Right","P29","S",88119,"L","L",25,"F",16,18,"College",0,49,42,23,0.544444444,0.466666667,0.255555556,NA,13,-0.439319512700376,-0.354281584604233,-0.52435744079652,-0.620181081324866,-0.52818563849282,-0.712176524156913
"470","O","E2","Right","P30","S",91233,"R","R",31,"M",27,NA,"Premier League",1,54,42,26,0.6,0.466666667,0.288888889,NA,13,-0.435942736986558,-0.4190389763547,-0.452846497618415,-0.310193524603443,-0.474560879969394,-0.145826169237492
"471","O","E2","Right","P31","S",94471,"R","R",29,"M",25,NA,"Premier League",4,50,52,32,0.555555556,0.577777778,0.355555556,NA,13,-0.550541413732801,-0.544925572793057,-0.556157254672544,-0.726675960538145,-0.818926340334396,-0.634425580741894
"472","O","E2","Right","P32","LS",97603,"R","R",25,"M",3,12,NA,0,56,42,26,0.622222222,0.466666667,0.288888889,NA,13,-0.15532021843395,-0.137997974173496,-0.172642462694404,-0.0925499655184414,0.0347724148466817,-0.219872345883564
"473","O","E2","Right","P33","LS",101328,"R","R",21,"F",0,NA,NA,0,40,38,21,0.444444444,0.422222222,0.233333333,NA,13,-0.261929611227673,-0.287969049109081,-0.235890173346265,-0.466673097668552,-0.420387034688314,-0.512959160648791
"474","O","E2","Right","P34","LS",103956,"R","R",32,"M",1,NA,NA,0.09,47,41,21,0.522222222,0.455555556,0.233333333,NA,13,-0.0691100450703228,0.0595022795707142,-0.19772236971136,-0.194005400424889,-0.326405345908778,-0.0616054549409999
"475","O","E2","Right","P35","S",106568,"R","L",20,"M",16,18,NA,1,47,48,23,0.522222222,0.533333333,0.255555556,NA,13,-0.451030406662724,-0.442610660154759,-0.459450153170689,-0.510342204970602,-0.370501847428604,-0.650182562512599
"476","O","E2","Right","P36","LS",110308,"R","L",26,"F",0,NA,NA,0,58,45,32,0.644444444,0.5,0.355555556,NA,13,-0.204031673000883,-0.18644555779614,-0.221617788205625,-0.580711679578104,-0.630070769341617,-0.531352589814591
"477","O","E2","Right","P37","S",113546,"R","L",25,"M",20,24,"College Club",1,56,45,27,0.622222222,0.5,0.3,NA,13,-0.028933729994595,0.000504991498449661,-0.0583724514876397,-0.355014634212737,-0.493669455310796,-0.216359813114679
"478","O","E2","Right","P38","S",116296,"R","L",27,"F",22,NA,"Collegiate",4,50,49,28,0.555555556,0.544444444,0.311111111,NA,13,0.708067732072623,0.647794650912124,0.768340813233121,0.414025223939757,0.421855898286703,0.40619454959281
"479","O","E2","Right","P39","S",119657,"R","R",26,"M",22,NA,"Professional Germany",4,55,50,32,0.611111111,0.555555556,0.355555556,NA,13,0.291486166459631,0.168052623234889,0.414919709684373,0.396772885948219,0.324594828901247,0.468950942995191
"480","O","E2","Right","P40","S",122650,"R","R",27,"M",23,NA,"Club College",1.5,47,37,17,0.522222222,0.411111111,0.188888889,NA,13,0.636588350351224,0.285449825430101,0.987726875272347,0.394687619978392,0.335069440403852,0.454305799552932
